Sun 28 May 2017 18:54:35,104.10
Sun 28 May 2017 18:54:46,102.75
Sun 28 May 2017 18:54:57,101.75
Sun 28 May 2017 18:55:08,100.74
Sun 28 May 2017 18:55:19,99.95
Sun 28 May 2017 18:55:30,99.39
Sun 28 May 2017 18:55:41,98.83
Sun 28 May 2017 18:55:52,97.80
Sun 28 May 2017 18:56:03,97.25
Sun 28 May 2017 18:56:14,96.80
Sun 28 May 2017 18:56:25,96.35
Sun 28 May 2017 18:56:37,96.00
Sun 28 May 2017 18:56:48,95.68
Sun 28 May 2017 18:56:59,95.34
Sun 28 May 2017 18:57:10,95.10
Sun 28 May 2017 18:57:21,94.89
Sun 28 May 2017 18:57:32,94.78
Sun 28 May 2017 18:57:43,94.65
Sun 28 May 2017 18:57:54,94.55
Sun 28 May 2017 18:58:05,94.44
Sun 28 May 2017 18:58:16,94.20
Sun 28 May 2017 18:58:27,94.10
Sun 28 May 2017 18:58:38,94.10
Sun 28 May 2017 18:58:49,93.99
Sun 28 May 2017 18:59:00,93.88
Sun 28 May 2017 18:59:11,93.88
Sun 28 May 2017 18:59:22,93.99
Sun 28 May 2017 18:59:33,93.99
Sun 28 May 2017 18:59:44,93.99
Sun 28 May 2017 18:59:55,94.10
Sun 28 May 2017 19:00:06,94.10
Sun 28 May 2017 19:00:17,94.20
Sun 28 May 2017 19:00:28,94.20
Sun 28 May 2017 19:00:39,94.44
Sun 28 May 2017 19:00:50,94.78
Sun 28 May 2017 19:01:01,95.23
Sun 28 May 2017 19:01:12,96.00
Sun 28 May 2017 19:01:23,96.00
Sun 28 May 2017 19:01:34,95.90
Sun 28 May 2017 19:01:46,96.00
Sun 28 May 2017 19:01:57,96.45
Sun 28 May 2017 19:02:08,97.14
Sun 28 May 2017 19:02:19,97.93
Sun 28 May 2017 19:02:30,98.38
Sun 28 May 2017 19:02:41,98.49
Sun 28 May 2017 19:02:52,98.49
Sun 28 May 2017 19:03:03,98.70
Sun 28 May 2017 19:03:14,98.83
Sun 28 May 2017 19:03:25,99.05
Sun 28 May 2017 19:03:36,99.28
Sun 28 May 2017 19:03:47,99.60
Sun 28 May 2017 19:03:58,99.84
Sun 28 May 2017 19:04:09,100.05
Sun 28 May 2017 19:04:20,100.40
Sun 28 May 2017 19:04:31,100.74
Sun 28 May 2017 19:04:42,101.19
Sun 28 May 2017 19:04:53,101.53
Sun 28 May 2017 19:05:04,101.85
Sun 28 May 2017 19:05:15,102.20
Sun 28 May 2017 19:05:26,102.75
Sun 28 May 2017 19:05:37,103.10
Sun 28 May 2017 19:05:48,103.44
Sun 28 May 2017 19:05:59,103.78
Sun 28 May 2017 19:06:10,104.23
Sun 28 May 2017 19:06:22,104.68
Sun 28 May 2017 19:06:33,105.00
Sun 28 May 2017 19:06:44,105.45
Sun 28 May 2017 19:06:55,106.03
Sun 28 May 2017 19:07:06,106.48
Sun 28 May 2017 19:07:17,106.93
Sun 28 May 2017 19:07:28,107.38
Sun 28 May 2017 19:07:39,107.83
Sun 28 May 2017 19:07:50,108.28
Sun 28 May 2017 19:08:01,108.73
Sun 28 May 2017 19:08:12,109.05
Sun 28 May 2017 19:08:23,109.50
Sun 28 May 2017 19:08:34,110.19
Sun 28 May 2017 19:08:45,110.85
Sun 28 May 2017 19:08:56,111.30
