Sat 27 May 2017 16:46:33,89.94
Sat 27 May 2017 16:46:44,89.83
Sat 27 May 2017 16:46:55,89.70
Sat 27 May 2017 16:47:06,89.70
Sat 27 May 2017 16:47:17,89.70
Sat 27 May 2017 16:47:28,89.70
Sat 27 May 2017 16:47:39,89.60
Sat 27 May 2017 16:47:50,89.60
Sat 27 May 2017 16:48:01,89.60
Sat 27 May 2017 16:48:12,89.60
Sat 27 May 2017 16:48:23,89.60
Sat 27 May 2017 16:48:34,89.60
Sat 27 May 2017 16:48:45,89.70
Sat 27 May 2017 16:48:56,89.94
Sat 27 May 2017 16:49:07,89.83
Sat 27 May 2017 16:49:18,89.94
Sat 27 May 2017 16:49:29,90.05
Sat 27 May 2017 16:49:40,90.15
Sat 27 May 2017 16:49:52,90.15
Sat 27 May 2017 16:50:03,90.28
Sat 27 May 2017 16:50:14,90.28
Sat 27 May 2017 16:50:25,90.39
Sat 27 May 2017 16:50:36,90.60
Sat 27 May 2017 16:50:47,90.73
Sat 27 May 2017 16:50:58,90.95
Sat 27 May 2017 16:51:09,91.29
Sat 27 May 2017 16:51:20,91.40
Sat 27 May 2017 16:51:31,91.50
Sat 27 May 2017 16:51:42,91.85
Sat 27 May 2017 16:51:53,91.95
Sat 27 May 2017 16:52:04,92.08
Sat 27 May 2017 16:52:15,92.53
Sat 27 May 2017 16:52:26,92.85
Sat 27 May 2017 16:52:37,93.09
Sat 27 May 2017 16:52:48,93.43
Sat 27 May 2017 16:52:59,93.88
Sat 27 May 2017 16:53:10,93.99
Sat 27 May 2017 16:53:21,94.10
Sat 27 May 2017 16:53:32,94.10
Sat 27 May 2017 16:53:43,94.33
Sat 27 May 2017 16:53:54,94.65
Sat 27 May 2017 16:54:05,94.89
Sat 27 May 2017 16:54:16,95.34
Sat 27 May 2017 16:54:27,95.79
Sat 27 May 2017 16:54:38,96.24
Sat 27 May 2017 16:54:49,96.69
Sat 27 May 2017 16:55:00,97.25
Sat 27 May 2017 16:55:12,97.70
Sat 27 May 2017 16:55:23,98.25
Sat 27 May 2017 16:55:34,98.70
Sat 27 May 2017 16:55:45,99.15
Sat 27 May 2017 16:55:56,99.60
Sat 27 May 2017 16:56:07,99.95
